index,sku,name,desc,in_stock,type,price,category
6787,SPH0021,Mini Sphero robotic ball Verde,Smartoy sphere bluetooth remote control for iPhone and iPad,1,11905404,59.99,Electronic Devises
6788,SPH0022,Orange Mini Sphero robotic ball,Smartoy sphere bluetooth remote control for iPhone and iPad,1,11905404,59.99,Electronic Devises
6789,NTE0124,NewerTech NuGuard KX X-treme X iPhone Case Black,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,1,11865403,72.99,"Protection, Cases, Backpacks"
6790,SPH0023,Mini Sphero robotic sphere Rosa,Smartoy sphere bluetooth remote control for iPhone and iPad,1,11905404,59.99,Electronic Devises
6791,SPH0024,Mini Sphero robotic ball White,Smartoy sphere bluetooth remote control for iPhone and iPad,1,11905404,59.99,Electronic Devises
6792,NTE0125,NewerTech NuGuard KX X-treme X iPhone Case Red,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,0,11865403,72.99,"Protection, Cases, Backpacks"
6793,NTE0126,NewerTech NuGuard KX X-treme X iPhone Case Blue,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,1,11865403,72.99,"Protection, Cases, Backpacks"
6794,APP2622,"Apple iPad Smart Cover Case Pro 105 ""Red",Official Apple iPad Case Pro 105 inch folding cover as support,1,12635403,59.0,"Protection, Cases, Backpacks"
6795,APP2623,"Apple iPad Smart Cover Case Pro 105 ""Blue",Official Apple iPad Case Pro 105 inch folding cover as support,1,12635403,59.0,"Protection, Cases, Backpacks"
6796,APP2624,"Apple iPad Smart Cover Case Pro 105 ""Violeta",Official Apple iPad Case Pro 105 inch folding cover as support,0,12635403,59.0,"Protection, Cases, Backpacks"
6797,SPH0027,Sphero BB-8 Trainer Star Wars Robot,Smartoy sphere droid BB-8 Star Wars remote Bluetooth,1,11905404,169.99,Electronic Devises
6798,APP2625,"Apple iPad Smart Cover Case Pro 105 ""Red Rosa",Official Apple iPad Case Pro 105 inch folding cover as support,0,12635403,59.0,"Protection, Cases, Backpacks"
6799,SPH0026,Sphero BB-9E Star Wars Robot,Smartoy BB-9E sphere droid from Star Wars to Bluetooth Remote Control,1,11905404,169.99,Electronic Devises
6800,APP2626,"Apple iPad Leather Smart Cover Case Pro 105 ""Red",Intelligent quality leather case with function on / off 105-inch iPad Pro,1,12635403,85.0,"Protection, Cases, Backpacks"
6801,APP2628,"Apple iPad Leather Sleeve Case Pro 105 ""Red",Leather case with full protection and slot Pencil Apple iPad Pro 105 inches,1,12635403,149.0,"Protection, Cases, Backpacks"
6802,SPH0025,Sphero R2-D2 Star Wars Robot,Smartoy sphere droid R2-D2 Star Wars remote Bluetooth,1,11905404,199.99,Electronic Devises
6803,APP2629,Apple Smart Cover iPad Case Red,smart cover with different positions for iPad (2017 Edition),1,12635403,45.0,"Protection, Cases, Backpacks"
6804,APP2621,Red Apple Pencil Case,Carrying case with leather material for Apple Pencil,0,14035403,35.0,"Protection, Cases, Backpacks"
6805,APP2543,Apple iPhone Gold Lightning Dock,Stand with Lightning Dock Connector and iPhone.,1,13615399,59.0,"Charging Dock, Chargers, Stands, Supports"
6806,SPH0019,Sphero Spider-Man MUI ± interactive eco,MUI ± interactive Spider-Man eco eyes with movement detector LCD motion,1,11905404,169.99,Electronic Devises
6807,APP1673-A,Open - Apple iPhone Silicone Case Cover Red 8/7,Ultrathin silicone case and microfiber premium for iPhone 8/7,0,11865403,39.0,"Protection, Cases, Backpacks"
6808,PAC2283,"Second hand - Apple iMac 215 ""Core i3 306GHz | 4GB RAM | 500GB HDD",Computer Refurbished iMac Core i3 215 inches 306GHz | 4GB RAM | 500GB HDD,0,"5,72E+15",1199.0,Apple iMac
6809,PAC2284,"Second hand - Apple iMac 215 ""Core i3 306GHz | 4GB RAM | 500GB HDD",Computer Refurbished iMac Core i3 215 inches 306GHz | 4GB RAM | 500GB HDD,0,"5,72E+15",1199.0,Apple iMac
6810,AP20057,Like new - Apple iPhone 5s 16GB Space Gray,iPhone 5S 16GB state as new and completely revised,0,51601716,409.0,Apple iPhone
6811,PAC2282,"Second hand - Apple iMac 20 ""Core 2 Duo 226GHz | 2GB RAM | 160GB HDD",Refurbished iMac 20 inch Core 2 Duo | 2GB RAM | 160GB HDD,0,"5,43E+15",119.9,Apple iMac
6812,PAC2281,"Second hand - Apple iMac 20 ""Core 2 Duo 226GHz | 2GB RAM | 160GB HDD",Refurbished iMac 20 inch Core 2 Duo | 2GB RAM | 160GB HDD,0,"5,43E+15",149.9,Apple iMac
6813,PAC2285,Second hand - Apple Mac mini Core 2 Duo 24GHz | 4GB RAM | 320GB HDD,Computer Refurbished Mac mini Core 2 Duo | 4GB RAM | 320GB HDD,0,"5,45E+15",699.0,Apple iMac
6814,AP20365,Like new - Apple iPhone 6 16GB Space Gray,Apple iPhone 6 16GB space gray revised and ready for use,0,21561716,639.0,Apple iPhone
6815,JMO0104,Just Mobile X Quattro Air iPhone Case Black,A sheath without bulky iPhone offers protection technology AirCorner,1,11865403,29.99,"Protection, Cases, Backpacks"
6816,JMO0105,Just Mobile Quattro Air Case iPhone X Blue,A sheath without bulky iPhone offers protection technology AirCorner,1,11865403,29.99,"Protection, Cases, Backpacks"
6817,JMO0106,Just Mobile Quattro Air Case iPhone X Rosa,NovedadUna sheath without bulky iPhone offers protection technology AirCorner,1,11865403,29.99,"Protection, Cases, Backpacks"
6818,STM0101,"Dux STM iPad Case 97 ""Black 2017",Compatible with protective sheath 97 inches Cases 2017,1,12635403,49.55,"Protection, Cases, Backpacks"
6819,STM0102,"Dux STM iPad Case 97 ""Red 2017",Compatible with protective sheath 97 inches Cases 2017,0,12635403,49.55,"Protection, Cases, Backpacks"
6820,BEA0077,Beats by Dr. Dre Headphones Silver Mate BeatsX,Bluetooth headset with charging Fast Fuel and RemoteTalk for iPhone iPad and iPod,0,5384,149.95,"Sound, Headphones, Players"
6821,BEA0078,Beats by Dr. Dre Headphones Gold BeatsX Mate,Bluetooth headset with charging Fast Fuel and RemoteTalk for iPhone iPad and iPod,0,5384,149.95,"Sound, Headphones, Players"
6822,BEA0079,Solo3 Beats Headphones Wireless On-Ear Silver Mate,Bluetooth helmets integrated chip W1 40h battery life for iPhone and iPad Apple Watch Mac,0,5384,299.95,"Sound, Headphones, Players"
6823,BEA0080,Solo3 Beats Headphones Wireless On-Ear Gold Mate,Bluetooth helmets integrated chip W1 40h battery life for iPhone and iPad Apple Watch Mac,0,5384,299.95,"Sound, Headphones, Players"
6824,MOS0233,Moshi iGlaze iPhone Case X Pearl White,elegant bumper case for iPhone X,1,11865403,35.0,"Protection, Cases, Backpacks"
6825,MOS0234,Moshi iGlaze iPhone Case X Black,elegant bumper case for iPhone X,1,11865403,35.0,"Protection, Cases, Backpacks"
6826,MOS0235,Moshi iGlaze iPhone Case X Rosa,elegant bumper case for iPhone X,1,11865403,35.0,"Protection, Cases, Backpacks"
6827,MOS0240,Moshi StealthCover X iPhone Case Dark Gray,360-degree protection of military grade that reveals the screen,1,11865403,40.0,"Protection, Cases, Backpacks"
6828,MOS0241,Moshi iPhone Case StealthCover X Rosa Champagne,360-degree protection of military grade that reveals the screen,1,11865403,40.0,"Protection, Cases, Backpacks"
6829,SPH0018,Sphero Ultimate Car Lightning McQueen Directed,Pilota skids and hallucinates the wheel of the great Lightning McQueen,1,11905404,349.99,Electronic Devises
6830,MOS0236,Moshi Vitros X Transparent Black iPhone Case,Resistant transparent cover with colorful borders for iPhone X,1,11865403,25.0,"Protection, Cases, Backpacks"
6831,MOS0237,Moshi Vitros X Transparent Silver iPhone Case,Resistant transparent cover with colorful borders for iPhone X,1,11865403,25.0,"Protection, Cases, Backpacks"
6832,MOS0238,Moshi Vitros X Transparent Pink iPhone Case,Resistant transparent cover with colorful borders for iPhone X,1,11865403,25.0,"Protection, Cases, Backpacks"
6833,MOS0239,Moshi Vitros X iPhone Case Red Transparent,Resistant transparent cover with colorful borders for iPhone X,1,11865403,25.0,"Protection, Cases, Backpacks"
6834,IKM0064,IK Multimedia Grip iKlip Pro Camera Support,Multipurpose support (tripod empuÌ ± Adura selfie stick and support) to take full advantage of your iPhone,1,11905404,59.99,Electronic Devises
6835,APP2544,Apple iPhone Leather Folio Black X,Leather case cover Apple officially,0,11865403,109.0,"Protection, Cases, Backpacks"
6836,APP2547,Apple iPhone Leather Folio X taupe,Leather case cover Apple officially,1,11865403,109.0,"Protection, Cases, Backpacks"
6837,APP2545,Apple iPhone Leather Folio X Blue Cosmos,Leather case cover Apple officially,1,11865403,109.0,"Protection, Cases, Backpacks"
6838,APP2546,Apple iPhone Leather Folio X Baya,Leather case cover Apple officially,0,11865403,109.0,"Protection, Cases, Backpacks"
6839,APP2556,Apple Leather Case iPhone Case X taupe,Leather case Apple official,0,11865403,59.0,"Protection, Cases, Backpacks"
6840,SAN0196,SanDisk Connect Wireless Flash Drive 256GB Wireless,256GB pendrive with WIFI and USB 2.0 connection for iPhone iPad and Mac,1,42945397,199.99,"NAS, HDD, SSD, Memory stick and cards"
6841,APP2557,Apple iPhone Leather Case X Case Brown Candy,Leather case Apple official,0,11865403,59.0,"Protection, Cases, Backpacks"
6842,APP2558,Apple iPhone Leather Case X Case Blue Night,Leather case Apple official,1,11865403,59.0,"Protection, Cases, Backpacks"
6843,APP2559,Apple iPhone Leather Case X Case Black,Leather case Apple official,1,11865403,59.0,"Protection, Cases, Backpacks"
6844,APP2560,Apple iPhone Leather Case Cover Red X,Leather case Apple official,0,11865403,59.0,"Protection, Cases, Backpacks"
6845,APP2562,Apple Leather Case iPhone Case Dark X PÌ¼rpura,Leather case Apple official,1,11865403,59.0,"Protection, Cases, Backpacks"
6846,APP2561,Apple iPhone Leather Case Cover Charcoal Gray X,Leather case Apple official,0,11865403,59.0,"Protection, Cases, Backpacks"
6847,APP2564,Apple Leather Case iPhone Case Fuchsia Pink X,Leather case Apple official,0,11865403,59.0,"Protection, Cases, Backpacks"
6848,APP2563,Apple iPhone Leather Case X Case Blue Cosmos,Leather case Apple official,1,11865403,59.0,"Protection, Cases, Backpacks"
6849,SAN0191,SanDisk iXpand Base 32GB flash memory Charger,32GB flash memory with charger function,1,42945397,62.99,"NAS, HDD, SSD, Memory stick and cards"
6850,SAN0192,Base iXpand SanDisk 64GB flash memory Charger,64GB flash memory with charger function,1,42945397,79.99,"NAS, HDD, SSD, Memory stick and cards"
6851,SAN0193,Base iXpand SanDisk flash memory 128GB Charger,128GB flash memory with charger function,1,42945397,119.99,"NAS, HDD, SSD, Memory stick and cards"
6852,SAN0194,Base iXpand SanDisk flash memory 256GB Charger,256GB flash memory with charger function,1,42945397,199.99,"NAS, HDD, SSD, Memory stick and cards"
6853,APP2548,Apple iPhone Silicone Case X Case Black,Silicone Case Apple official,1,11865403,45.0,"Protection, Cases, Backpacks"
6854,APP2549,Apple iPhone Silicone Case X Case White,Silicone Case Apple official,1,11865403,45.0,"Protection, Cases, Backpacks"
6855,APP2550,Apple iPhone Silicone Case X Case Blue Night,Silicone Case Apple official,0,11865403,45.0,"Protection, Cases, Backpacks"
6856,APP2552,Apple iPhone Silicone Case Cover Red X,Silicone Case Apple official,1,11865403,45.0,"Protection, Cases, Backpacks"
6857,APP2553,Apple iPhone Silicone Case Cover X Rosa Arena,Silicone Case Apple official,0,11865403,45.0,"Protection, Cases, Backpacks"
6858,APP2554,Apple iPhone Silicone Case Cover Purple X,Silicone Case Apple official,1,11865403,45.0,"Protection, Cases, Backpacks"
6859,BEL0319,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Black,sun resistant pouch protects your screen and will not yellow,1,11865403,19.99,"Protection, Cases, Backpacks"
6860,BEL0305,Belkin Swivel BOOST UP Charger with 2 USB-A,360 degree adjustable Charger with 2 USB 12W to 24 A and making free stream,1,13615399,28.63,"Charging Dock, Chargers, Stands, Supports"
6861,BEL0320,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Silver,sun resistant pouch protects your screen and will not yellow,1,11865403,19.99,"Protection, Cases, Backpacks"
6862,BEL0321,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Gold,sun resistant pouch protects your screen and will not yellow,1,11865403,19.99,"Protection, Cases, Backpacks"
6863,BEL0322,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Oro Rosa,sun resistant pouch protects your screen and will not yellow,1,11865403,19.99,"Protection, Cases, Backpacks"
6864,BEL0310,InvisiGlass Ultra Protector Belkin iPhone 8/7 / 6s / 6,superior protection of your screen by reducing the footprints and rasguÌ ± os,1,13555403,24.99,"Protection, Cases, Backpacks"
6865,BEL0313,Belkin Screen Protector iPhone 8/7 / 6 / 6s OVR TemperedCurve Edge to Edge Black,Belkin screen protector for your iPhone 8/7 / 6 / 6s Curve technology Tempered maximum protection and antihuellas,1,11865403,34.99,"Protection, Cases, Backpacks"
6866,BEL0314,Belkin Screen Protector iPhone 8/7 / 6 / 6s OVR TemperedCurve Edge to Edge White,Belkin screen protector for your iPhone 8/7 / 6 / 6s TemperedCurve technology with maximum protection and antihuellas,1,11865403,34.99,"Protection, Cases, Backpacks"
6867,BEL0312,InvisiGlass Belkin iPhone Screen Protector Ultra X,superior protection of your screen by reducing the footprints and rasguÌ ± os,1,13555403,24.99,"Protection, Cases, Backpacks"
6868,BEL0306,Belkin Thunderbolt Express HD Dock 3,Thunderbolt Dock 3 (40Gbps) 4K resolution video and cable included for Mac and PC,0,12995397,349.99,"NAS, HDD, SSD, Memory stick and cards"
6869,BEA0072,Studio3 Beats Wireless Headphones Closed Black Mate,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,0,5384,349.95,"Sound, Headphones, Players"
6870,BEA0073,Studio3 Beats Wireless Headphones closed White,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,0,5384,349.95,"Sound, Headphones, Players"
6871,BEA0074,Beats Wireless Headphones Closed Blue Studio3,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,0,5384,349.95,"Sound, Headphones, Players"
6872,BEA0075,Beats Wireless Headphones Closed Red Studio3,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,0,5384,349.95,"Sound, Headphones, Players"
6873,OWC0245,OWC Mercury Electra SSD Disk 250GB 3G,250GB SSD hard drive for MacBook MacBook Pro Mac Pro and Mac mini,1,12215397,145.99,"NAS, HDD, SSD, Memory stick and cards"
6874,OWC0246,OWC Mercury Electra SSD Disk 500GB 3G,500GB SSD hard drive for MacBook MacBook Pro Mac Pro and Mac mini,0,12215397,266.99,"NAS, HDD, SSD, Memory stick and cards"
6875,OWC0258,OWC Mercury Electra SSD Disk 1TB 3G,1TB SSD hard drive for MacBook MacBook Pro Mac Pro and Mac mini,0,12215397,435.99,"NAS, HDD, SSD, Memory stick and cards"
6876,BEL0371,Belkin Impulse Line Slim Backpack MacBook,Backpack designed by Belkin for iPad and MacBook up to 17 inches,1,1392,34.99,"Protection, Cases, Backpacks"
6877,BEL0307,Belkin Base Qi Wireless charging up Boost iPhone X 5W / 8/8 Plus,Base induction charging with Qi technology for iPhone August 8 Plus and X,1,13615399,34.99,"Charging Dock, Chargers, Stands, Supports"
6878,GTE0114,G-Technology G-DRIVE mobile SSD R-Series 500GB USB-C,SSD USB 3.1 interface Resistive Gen 2 (10Gb / s) for Mac and PC Professional Disc,1,12215397,215.99,"NAS, HDD, SSD, Memory stick and cards"
6879,GTE0115,G-Technology G-DRIVE mobile SSD R-Series 1TB USB-C,SSD USB 3.1 interface Resistive Gen 2 (10Gb / s) for Mac and PC Professional Disc,0,12215397,402.99,"NAS, HDD, SSD, Memory stick and cards"
6880,LGE0070,"LG Monitor 32UD89-W 32 ""LED IPS 4K Ultra HD",LG 32UD89-W 32-Inch 4K UHD IPS monitor with adjustable height USB for Mac and PC,1,1296,899.0,Monitors
6881,BEL0367,Belkin Pro Messenger Active Messenger,Shoulder bag your daily required to carry your MacBook and iPad,1,10230,59.99,"Protection, Cases, Backpacks"
6882,BEL0368,Belkin Pro Backpack Backpack Active,Belkin Backpack your daily required to carry your MacBook and iPad,1,1392,59.99,"Protection, Cases, Backpacks"
6883,BEL0369,Belkin Classic Pro Messenger Bandolier,Bandolier your daily required to carry your MacBook and iPad,1,10230,49.99,Electronic Devises
6884,BEL0370,Belkin Classic Pro Backpack Backpack,Belkin backpack designed to carry your MacBook and iPad every day,0,1392,49.99,"Protection, Cases, Backpacks"
6885,GTE0117,G-Technology G-Drive ev RaW 4TB Hard Drive USB 3.0,External Hard Drive USB 3.0 4TB with Mac and PC cover for strokes,0,11935397,205.99,"NAS, HDD, SSD, Memory stick and cards"
6886,AP20366,"Like new - Apple Macbook Retina 12 ""Core m3 11GHz | 8GB RAM | 256GB Flash Silver",Retina Display MacBook 12-inch revised and ready to use with Core 8GB RAM 256GB 11GHz m3 Flash Silver,0,1282,1449.0,Apple iMac
6887,GTE0124,G-Technology G-DRIVE HDD 12TB 7200rpm Thunderbolt 3 and USB-C,12TB Hard disk with 2 USB 3 and Thunderbolt connections-C for Mac and PC,0,11935397,787.99,"NAS, HDD, SSD, Memory stick and cards"
6888,ADN0053,Adonit Jot Dash 3 Pointer Silver,clip stylus with transportation and 14-hour battery for iPhone and iPad,1,1229,60.5,"Input devices, styluses"
6889,ADN0054,Adonit Jot Dash 3 Pointer Black,clip stylus with transportation and 14-hour battery for iPhone and iPad,1,1229,60.5,"Input devices, styluses"
6890,JBL0152,JBL Clip 2 Bluetooth Waterproof Mini Portable Speaker Black,waterproof speaker with high quality sound,0,5398,59.99,"Sound, Headphones, Players"
6891,JBL0153,JBL Clip 2 Mini Portable Bluetooth Speaker Red Raincoat,waterproof speaker with high quality sound,0,5398,59.99,"Sound, Headphones, Players"
6892,JBL0156,JBL Clip 2 Bluetooth Speaker Mini Portable Waterproof Gray,waterproof speaker with high quality sound,1,5398,59.99,"Sound, Headphones, Players"
6893,ADN0055,Jot Adonith Dash 3 Pointer Bronze,clip stylus with transportation and 14-hour battery for iPhone and iPad,1,1229,60.5,"Input devices, styluses"
6894,JBL0144,JBL E65BT NC Wireless Headset White,Stay immersed in your favorite music with JBL E65BT Bluetooth technology and noise cancellation,1,5384,199.0,"Sound, Headphones, Players"
6895,SYN0186,Synology NAS Server DS218J Mac and PC,2-bay NAS server basic to back domestic security level and stream media files.,1,12175397,185.99,"NAS, HDD, SSD, Memory stick and cards"
6896,PAC2287,DS218J Synology NAS Server | 4TB (2x2TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,1,12175397,383.99,"NAS, HDD, SSD, Memory stick and cards"
6897,PAC2288,DS218J Synology NAS Server | 6TB (2x3TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,1,12175397,443.99,"NAS, HDD, SSD, Memory stick and cards"
